object_id,sorting_date,art_series_id,target
42fddc96c321eecb71c7,1615,181301d2a3170560e746,1
430012d80679157f9917,1838,3410c896115421446a97,3
43106366ba9cf492a3dd,1775,085df51045be35755135,2
43155ab44138535eca6b,1815,7eecc659fd67dbf2dc2c,3
4321fea6e2999e76635a,1561,4e5afdde3724c803c775,0
4323a455e47586d9768f,1743,dc1d68db6b99aae9a04b,2
436688e81edeaab31d9d,1700,4d9cf7d90aa20f4d81a4,1
4366e2c15cde9bd298c1,1883,c04821d450742d381758,3
436da29323eac6bd963d,1720,b0fb342c8ff8f459f91d,2
437d23ee611d162171a8,1868,81996f6d780f504ba552,3
4389842dabc7eb926c2c,1828,45472126b8f2bf372750,3
438e164eaffaa348c631,1870,0d34886de119ffda1a6f,3
43a82252450565f6a4b6,1620,11f11c2479dc65206633,1
43ad744734723868ae35,1766,fb600065a884f755ad12,2
43af9df7acb6686fd6db,1772,1eca447c16f3e5a1029e,2
43b0709a22c00f1fce11,1752,b43b0ebf279a94991772,2
43b4a3c741cbf23d6d5b,1747,641a864580fdd99d66fd,2
43b56fba60e38177acd1,1795,68624395da840765af09,2
43cf8f61c8c024fd709e,1788,c322df3aa660814b06bf,2
43e99867d71b13921a53,1725,4dc1cebcd37105f4a640,2
43eb6900fe032a775b70,1630,19816167a92673336076,1
43f4c9d6a44e1d566e66,1705,70c3c618c673b1c6dde8,2
440226f55fc3a24d679b,1741,1b06367c18a8b33368e2,2
4423d64562a0cf1781c4,1752,81b7d62c4543e5cb3a5b,2
442d976208ce6de31428,1758,0e90b8a3ab9a3e2b7d8b,2
442e5e275788697a563a,1598,4bba72bd51e9851279e4,0
443578b2e35fbba9512f,1802,5af9c61e13438ed91a86,3
445edbe528a5720a303b,1667,3a91e91345a917ec247f,1
4468a8c69c86d305f221,1616,e55de978039aa853d157,1
446924fb5615340a3829,1600,e36ca4d3af7f7bc9bfa6,0
4474e8e0877875e6197e,1752,a898fc6479f84043a87d,2
44a94351aef4de56220a,1847,258b9270a94a31df3499,3
44cf694721373010edea,1861,50b93e8c30020bebcfaf,3
44dd40d295ac488a4d11,1728,cfadc083e9fec9a0b9f1,2
44e0a9b6b3745c2b512a,1700,a56a86572b2a9d3d667a,1
44f221fa93fb34e3d1ca,1734,a86665a9dec9ca2c1204,2
44fc1bb0fdd26d0270db,1775,7274faf284be27ff12eb,2
44fc1d31a68b85927e03,1703,f76913d57a2a4841eddf,2
45042be13ec9ac942838,1710,38da1e9dd1071af35bc3,2
4515acc80a7711509334,1677,c412cdaf0d2512ad37e8,1
451aabd13bacd6710583,1785,51d0322c2bb429ae901b,2
453409ec55abde392e0b,1646,a4d45172a9944e0ab156,1
453fa4c0308c01368ca6,1575,54fa0c02658ca0f5c04b,0
45435fd5390cd8d43a9e,1798,4d3421774bb233937d72,2
455a19d1310b938fb7a2,1613,7faf6a4b8fa88a9c84b7,1
455a1fdd884399174e6b,1700,7a3280bbe0c0beba0579,1
455aebade4695186665a,1744,14b2ef66c1284de12281,2
4571b78149357b71dc2f,1640,e5aa73e479774871702a,1
4582735c72f59cf7ee6b,1816,6057b1f01400337edfcb,3
4587979efce06901c3e1,1868,7c1af488b228719aeadd,3
459dca223298a3583eeb,1538,f633a22ff2625be33420,0
45a2006c993d1bbe084e,1846,a72cefae4d92fc658efe,3
45aa0e09eea46b4dfba6,1596,115e1ac0368cf24dab0b,0
45b7c8068c4aa736b2a3,1650,460790fac03c3b2cab2f,1
45ba7111742275238bac,1870,b832f2581d0318615f4b,3
45d0185dfbf1d736dbff,1610,fed34ceba6dafc16251e,1
45d1e5bea6466b214304,1760,6061ce4e65f55497e2d8,2
45dc9d5eb780278c9a9d,1760,4589923082a5e98a889c,2
45f65af1d0bc07eee440,1834,edd0fb8224021db85ea3,3
46019c05a45f2fcbca45,1775,2d29062fe2b09738757b,2
4608f56a3fb4999e6ce5,1874,67f006c4ead41d7d909d,3
4613ebef94ca33111d62,1715,531fdd3bba6cfb3898c7,2
46208d3a5a4af047713f,1700,8998c32f62df49caa55b,1
462263ee122273e7987e,1874,6aa2a6ecc643ec58f8bc,3
462421d145ddec245eeb,1760,fa691845b432eb8a42cd,2
462b89b5bbc0a41aa946,1819,db2d44cf45a75b81d788,3
463fce58a58a59ade2b9,1874,4f994fbb3e745276f347,3
4640e5d30183075d6570,1600,80c183d5c874df93407a,0
464dd7340dba0e070eb4,1752,b685ee66a604759dbfe1,2
464f30ffbfe802bb3aa7,1792,a381c958fa9856151195,2
46576afdd282380045f1,1767,94a1f94c14f972646ec6,2
46615ace5ecea312bbf0,1847,1a365aa842bce162d05d,3
46976e439824040223e0,1785,a92ae4338e5065844894,2
469d48cfd0bb9c14ea4d,1834,7000d552bc393c18a9d5,3
46a2ec87a24e7726a542,1590,ec94ca3bab642c698f6d,0
46b12a6f14d4340b7197,1797,35c9660bfa40aea7295e,2
46be7d78ab5143056ee8,1847,d9d7cfef55ff9ccbaae2,3
46fcb9291c77663a1c1e,1815,edcf7f834e9735f332cb,3
470697793c6b6cba3379,1654,8706407991ab266ecd81,1
4714ee00fc7d96b0bf30,1805,621de5f4ea4edbc77c07,3
471d14e44b5bcfd261aa,1631,6a35cf0f0037549a5f40,1
47204ae8d5343609abfe,1645,6fcabc3a798c4ae91117,1
4721b56e5efdfd2c814c,1882,d92f4545677caf35af0a,3
4725379facb758942152,1803,7095454f7f1269cd53e5,3
4746510e8cd472fbecf2,1775,767092249ef8adf7cfc9,2
474b3de35c82a750fff4,1617,26b1f0e17ceed2b6be30,1
476b6b396315408b9f1a,1834,170017fd48d31645b5a3,3
478d5eb64c83bddb400b,1827,96ed7a2a1268ebbc268e,3
47a3d46bbe9d1d34fe12,1708,d341214c3665eab1e231,2
47a686f409e6bc10a905,1722,4d2ba5d0d079507a9fc5,2
47db8735b8de4b7f83c1,1587,a0b4a95ae670f2c78f82,0
47dff1e6a53422728e68,1712,ebb80eff0cc3b974cd9b,2
47e1427e44e23bc38cf2,1837,91e4354fbe88b2ed12a0,3
47fcfd91338e0e5b9d13,1780,e980f5d6aad4edd7caac,2
4814aba07af7fd48938b,1733,fecd289b16a4420c9534,2
48253e7d5575f5653f4d,1775,b02cb97e416a3ae89157,2
4828675b87563a6a033b,1754,a06b07667673f8eaca1b,2
483b6cf0df4b68a8befd,1840,a8ec9ea3aebc02de866c,3
4861a14db07746acbca1,1596,21621443f15eddc67f2d,0
487512b8b0f5b445406f,1763,e8b2fe93a3ecd0ce1c41,2
487be9ef7c54b6ccdfa6,1874,0bff94cbf82fe6825cb0,3
4881c6f3e56695f87d95,1600,8a2b10a29883be597033,0
488729086bc493aef124,1805,476ed51c9cbdacac60a6,3
489088f27e30eb7ee0d7,1590,cadb27f898ccced4418a,0
48a1ce86855cd9dbb7f1,1728,a6bbd878c1c9d2d7e30c,2
48b23aebcf5e6a3fb037,1752,a8c9ce9874e9cf982ecf,2
48dae5434c14112cc2b3,1635,a0d320776b565513c92b,1
48eb623c80cc3e0e1730,1668,8359aac776d11b4a311b,1
492583fe469d5784f528,1781,1b8bcd38e0e69b10c267,2
492eff62d692f9b8615c,1868,b52cb31f43f7b5f45580,3
4935b11eaaac9ad88ee8,1638,418107dc60dfad2cdcd3,1
493e2b15a63f042596fa,1874,d1d7800f613349321186,3
49484babbe0209e01ad3,1578,5247d3fd8f44a4987348,0
4955e7f45a3909d36d9d,1780,01d62746c91646ad4fd4,2
499c56333d1999ade7c2,1819,78db88c5ca6d7f6f4ac6,3
49c5039e14fb7690e46a,1720,774a60324e423fbb439f,2
49e1ace0349f4c51f2d3,1646,bc935feff4fc8ed8c5a8,1
49e42e0ef45eefc59a62,1763,1a97cd35e1af80480538,2
49fe5b40f9cbb48788a9,1555,c376229e8ac78aa0b655,0
4a18e3c43e2fc7da42fe,1680,a95f492c0a2e26f26071,1
4a1aff519fa6f7282650,1729,28f5969109b6693eda14,2
4a429345e75ce863637a,1600,46c5e7e0a97430a17e03,0
4a62033434f232d48afd,1763,f184dc3fef97b204f97d,2
4a8a1ca310750317f271,1722,300f834764a787e3d53c,2
4aa6c50c28903078de81,1827,2ee7857f86acd1ed19f2,3
4ac5dcdd4066a0ff6427,1650,57e5270f0cdf3b446005,1
4ac967a1ff22a631378b,1756,21cd95527a335cfeb436,2
4acf2a8f2f1288189786,1784,c8d52869b1d7ed6551ce,2
4af4cf1238e003e2f337,1707,087cf4658677d17239d4,2
4b044866d936288e59e6,1841,b9b984ce855c0eb6a48b,3
4b0b3eb1624f950d5afc,1706,b577253b962d4cc24bb4,2
4b10495272a51ec995cf,1600,1e6e73adafcdf3e005d6,0
4b2f8373bc3906bfa441,1550,58309aa8f4a084b7283a,0
4b5d660e1a6f83549e31,1685,e32895a22173dc840e8a,1
4ba0e6507bafa4d75922,1867,f023a8b9d07c54a9f1db,3
4ba1c178610d2fc8e0b1,1791,9b663759c468215dc3ed,2
4bae1d7953cc2e1c5898,1600,a5109e1d23faf0ef31fd,0
4bb50e960ec49cec8892,1750,d31cb9ba0cf2fcbfab91,2
4bc2ddc7044be5cc2aef,1810,1c3a9d900e84ddfff069,3
4bd05f93a7fd18413e5a,1500,b575173b56f67dd3e7b2,0
4be2805d38159bd01b3c,1874,7a096b835aaafc7f662d,3
4bf331104c6f02d740f6,1535,2f8a94aaaa79e6f1b550,0
4c2780d3a45c9e656bd7,1729,b086716bbbfef321dc07,2
4c3a257e6814b101b03d,1780,8ae078f53b1618d81242,2
4c56cf7a9572cf991b98,1596,cf4b396840f759ab7890,0
4c593edbb05e4562b89d,1875,1085d760ea1fa8a999ef,3
4c6de4ea7446f03ffe6e,1773,17ac240746948a2b1013,2
4c767ef0d8e9a91e89e3,1868,b732a5a77bc92d2f072b,3
4c80fa15259a9509fb41,1660,ae8e4f06c67f614f90cf,1
4ca946dceb5ae03e3c72,1792,24668a6e9c2f699bc6db,2
4cb76a26ee62f9e65b95,1879,e915aa5111e3d4eee7d4,3
4cf4c50b514b3870aca9,1708,125fd1ed612d7e7de225,2
4d3316645af51c1defbc,1659,89d9c59566683f0f4d64,1
4d5a727bdd480cd42c66,1703,f088d882c25f26dc5c03,2
4d83766b24e4e9710031,1613,89c25ef511b4b085c60b,1
4d93492afe090991116d,1773,78df5d601a35bf0a60de,2
4da4a7db9af32fdec891,1752,4b7d14dce8c7648bbe13,2
4dc6df1f12af44f92d90,1653,fcb3b0be92b4ca69c6d0,1
4dcde84eef03bed482d8,1779,127f2c0567f8611eec15,2
4de9dbbac6a670d36720,1700,b9be1f17760204578db8,1
4dec45bf53b84700e3c4,1700,a0ac82b069669c192239,1
4e01ba3b9050ef9a0609,1800,7c6bec8f6cf7ed44d10e,2
4e0299969a19629c6be4,1816,d748afc518912d454767,3
4e0d9a58e72835740d0e,1874,5b195e466ac70bdc8d4a,3
4e0fa87b06143a58a21d,1708,2488b8f822b16c952b4c,2
4e197e9438763f9db64f,1630,5aa639a44ed1d8dbbdf3,1
4e22ef046196f989ef78,1787,d631a376e6f3406becd9,2
4e3019ba2548bfac25bb,1470,665cf7b86be43a684186,0
4e3790014ab11096a4c3,1874,678b046a69c5e98e7f8d,3
4e455d231f484289d415,1843,ead5f2617110ca365c69,3
4e4c0428ad264125ddd5,1785,216dfce4454966a40269,2
4e4fff0df80b5d5cdc6d,1786,850fb9253c5c10599b71,2
4e52aec29c36ce661c7e,1530,0d10fc5cafe49bbb0f88,0
4e57366b04b9df6339a5,1557,fe777a1064d4311961dc,0
4e671956eaffcc100fb5,1574,ce3fe1280d37a9e58386,0
4e6cac6890a8d984827b,1789,ded64bad169bbaeda4a1,2
4e80b60402da0166bcec,1551,0b6ec67015ee9ab1004a,0
4e9e2914d639f34c5a8f,1460,2553163f87d784088507,0
4ea43fbf7a3be1c13385,1808,29c506bcbc117fa73d7f,3
4ea63dd506ef4b1c46e4,1633,607c22f5e66e8d50a298,1
4eb62a38cc33a747b545,1700,169969888a7943a31220,1
4ebd2ab2a7a248de9f53,1600,2a75f396aa89671c99da,0
4ec4316efcf739b841ea,1832,9966c744d75e751e5384,3
4ecbef0c943f77485718,1758,1592fb2f2d56fd5bd520,2
4efe34d2780cbf8c2058,1680,d450e1d813e1205dc234,1
4effb4e13e36ec0ea67e,1751,3e1dcacf99c417d1c6c5,2
4f3167780433e6391846,1780,4a327748c52bb035b5fc,2
4f3727f0d3cff7699e15,1575,9f668ec87a5f3047ad7d,0
4f3e82b637a346126d1a,1682,c96a0f3f2bfec20108a2,1
4f4e8828001d375f71a2,1792,c51635e97e7f6c439777,2
4f64827edf33bf1bee24,1874,64f243afd58d024cd253,3
4f9cd06ae51e1a033d36,1848,07f07317a4b41ab2b58e,3
4fa27fb7e6c4193478d2,1770,e9058e816f0a03eb693d,2
4fab75d336b9f2642e12,1705,998a108f357377d69c82,2
4fb529e8823c39fe844e,1712,fa54c9dbb2323ef78927,2
4fb98df5c6f5389965eb,1646,b3b1d5fe14dd2cc8652d,1
4fc46efc5020e085c8a0,1526,736dc7d35b3ce5af1c8f,0
4fc7c975a0be01b90def,1804,8b1492fd338476b1c020,3
4fcfff9d577c7b91cdf4,1700,40ca846868c04bbf7b7a,1
4fd1cdbc488d7df7a665,1762,edbe7f68fd3c0c2b2017,2
5001c216aacdec9c9a49,1854,bb341965caae0a5d0b2c,3
5013c796920d0bd36329,1874,912793a94abec47df24d,3
502e65af33bd2e330a1d,1843,ee5524a7f00b5036b667,3
5032e837e68b2f402a2a,1575,008eb787f210d01e68dc,0
5034216271f546f7ccc5,1504,eb30f0e7e63e0138036c,0
50385c5da419a3060aa9,1848,49e5436d688b3b1fe950,3
5059e97dd7af2d971dcf,1690,adacb62853855719edad,1
506155fc23a53ccd8c93,1680,a361ef511661891409e6,1
5066bb8cff1383ad0fc3,1876,93417ad951b3a72bd229,3
50708415caf890e15c6e,1819,78db88c5ca6d7f6f4ac6,3
5087a129e441dc988f16,1715,d16a9ab40af5a0d8cb25,2
508c83522a96183b4347,1650,864457ce1d5e87e78ff1,1
50941196f45603b1e4ba,1660,39eda199de0786ac377f,1
50b290faeff21a09c401,1876,8feb48177075456d6289,3
50c581e9b9ea7212c388,1830,29483b0168091c6b2a24,3
50cc0492c0d7c00ce434,1835,04bc66078a6206b58a54,3
50d0238fc37a5a64ca45,1519,41c5282724fd685b3ad1,0
50d1177744d9948bd44d,1867,cafbabfffde9b58d08c4,3
50dc43dcb0e017aa7ba0,1834,7cc0726c2642f12da76f,3
50dcb8c04a9d420313dd,1606,42cfb6e20f959aceb7f9,1
50e1afa02f006d703e45,1550,3ad29b0e7c5d5bf2bb8a,0
50f93d87779cb8125e2b,1528,d22bf55f3e4457297ed5,0
50fa8177c4a001764704,1775,78db88c5ca6d7f6f4ac6,2
50fb64b31bacd792c598,1677,22f5a5cc85df9e812a40,1
5134f007ce758bf4025b,1839,1c6845ed9c028681777a,3
513c468da74ddb48bbe4,1668,2ffb64c439a5ab0d832d,1
5142f8fdcd93ab50fe51,1782,0bb6487137824bfb6f05,2
516ad830650b1fdf7c00,1773,5c9dc3d24390ee9460f8,2
5171fde9d65c15e89be8,1784,b8c63555000aaa2d02d0,2
5191483e079bfb1f3ead,1788,d7d958af9fd2f68b8cdc,2
519acfb1be0e3a55bc06,1828,b7c3f9d278a383c86c76,3
519c816763d725b346cc,1750,37e367b0c52e0c96b240,2
51a1ea87304fa5f184b2,1874,56d0b206fd4c5430374c,3
51a71827a885f64dfd6c,1660,11d0b21e3dd97323dcc1,1
51e7a3052eb84e6aae49,1679,11f27ddc6a3836eae220,1
51e8668e15161e3ac62a,1828,869fc1c32fa5fe497f9e,3
51ea7c9ecb5f1e87fa68,1677,f74ab1346c447eaf3a1a,1
51eebe2584c0a613214e,1847,db199a64f16d7b9302fd,3
5203cd252daf147147ca,1748,8795564f17fe7158ca24,2
5225d9de63c584a1ea03,1732,8af2899dd186543fb2d4,2
5243762c2198a9b8c0c8,1943,41b8aa30cfce6385abda,3
524a1e70032235378685,1819,9884b0a29876b7a85a7f,3
5250080c12cf89a3dc83,1703,bc27d32ebab2946404ac,2
52588aafb6688da55c19,1826,4b4a4b5d9bdc1a4eabda,3
52a58530c876a92f5cc7,1834,c839d11df4c13b668499,3
52a5958f0391d5379b34,1683,fa5cbed51113f4696ac7,1
52cee2794ea1874533f0,1713,506caead5a29162e38e6,2
52de5bda9e4f0069b256,1785,e2077dfc92cfece7ca44,2
52ed033119c69ec911c0,1841,f34b8796adb68f02b28f,3
52fd649058dc6e0378f7,1742,0d2ef0e451afd7699f55,2
5307c14c0f049d737ff0,1715,e0dcab4d7b7e07ad1135,2
53165b7976d64d4ff64d,1799,ff50aebed89a7ef3b226,2
5317083c51f5680fcaef,1752,9118c111b605dd7473a8,2
5329898cb8cc2906c952,1759,3662229255214e5e0c29,2
53300577630d93d2df95,1782,b1d0a1933f4c4b2bc88e,2
5330b49564e8830e69cf,1816,5b830a6ac01e5cc6a526,3
534ed271afa3f79db135,1700,33dd5d3e80b04c208bbd,1
535bdb96c02cb0dfa0a4,1773,3d36e44082131453f92e,2
53745a0ed34216b753f3,1705,3a347116b00565539d6c,2
53834f7adc515755357c,1841,8853514395d36e20d8d9,3
539cbc0dd2a3701eb68c,1841,00c6a32d270405cb6bbd,3
53a41fd4233fbbb582b4,1636,adde2bfbaece8411ce9a,1
53d26d2e58cb34bd17a6,1892,18d7053f93ef90310f44,3
53e00884b5be963f7a7b,1874,94b60f8ea8731517c8dc,3
53f48207721231ed9ae8,1867,77e86597c940ed8cb585,3
53f5e9410c648e5eea2c,1610,06e37ab21ce3d579b1dd,1
53fa9416f740e2c9a9ea,1780,f577efe74f35145d1b86,2
540af7076ea906a91c37,1875,d471a465f0493a0b106d,3
540d1d13968722c43295,1773,bdb23bc886b685295997,2
5429bf29083eb96d1570,1784,a31896d36feb0b6d9d79,2
542deb807674bf24722b,1493,6a9bfc37384a86d38fd5,0
54364d8c55b7da7be816,1775,b536486ae305c26e7763,2
543ad97e7cd5d706c376,1769,384fdfa667ad1aebc863,2
544003f709caea375a36,1875,1cb03533428ab2b4e7e3,3
546c633131546102b274,1939,a92031629f9be4e98f0a,3
546dc439b99133a448b6,1695,d6fee57d70cde3bd283d,1
549a09e1e90848fe0625,1767,1ea8640cfedbb74875f3,2
549f76518944c8b76b78,1600,1f53d5155caddf8876bd,0
54a9f45234d00efb8bd5,1619,3dcf83078eac14a9b1fb,1
54b32fed99cfad4ddaaa,1722,549ecf3d71b876c014c1,2
54d17d3953464bfcba04,1643,f06f5f1eba9bc1537ed4,1
54e5afc2d74570903f4f,1700,db35270296d15d7deeaa,1
54ece8e46c4587c6d038,1874,70d988d5014b508b6d6f,3
55323f039f024f5b3714,1780,1a1c44b1cec892f58bd6,2
553327426bbf79657cfc,1700,df8fead5b6c8d3467c3d,1
553d9ac575a3ff56a250,1735,c187eeaccd95f41a310e,2
5548a87070e3e29664ab,1636,a50b097114cdfb105e8e,1
55652c5240c31c05c522,1832,d2e7a7c4ba05c9aff665,3
5568cddfe39a13219249,1878,538a1b54f03f1155595c,3
558f996e59363d6d57b9,1888,bd6db0be097d9fee5f40,3
558fddbde72f33d51c7b,1617,68a9c950e22ea88e6f24,1
559a1fba453f5cebfc29,1619,f56ea137b037e8717159,1
55a3d1f1056a4d75c9b4,1848,668839aec922ff3a7c06,3
55a83c08a4e87f2984c2,1630,136b9ccc3c438fa2eabe,1
55c62156d6a389c64385,1758,bb6d176a542eff518162,2
55cbb0ecc7700ba8655e,1787,c306ed65589ff358e8b2,2
55daf5f2564bf30ee8eb,1842,c9a354a342ed51b59339,3
55f3f45e8f2f5a025072,1537,89838a122e349daeb0d6,0
561b46705b55eebf2c1e,1450,e53d4c0bfb4a39a15b3a,0
561b8f03d44da205b107,1788,5ee24fc3dad5c1725352,2
563ebfcb7804a0da5bcd,1827,56440e56a40b0fd95e6a,3
5641eebd23b06fabb1ea,1701,7171bb01cff34b0d744a,2
566bccf1873f9f7141aa,1677,956ddbc29fba218ca20e,1
568570c978780d0f4931,1682,61428689df09311ae184,1
568d03f03974c2f63a19,1660,0b1772762c4dc1dfc8a3,1
569f15ff3154775921c3,1762,fa027c5e870c718cddaf,2
56a67e7bbe70f0e87f7e,1645,793ce3e125f0dce59043,1
56ade5797cc239c10fdc,1708,7cd636e228470395bd39,2
56b8734c5519e3594d13,1785,5c27cee058668d5eefda,2
56ec0a244adbc638262f,1624,6f5751b438f4a7d52bdd,1
56edfd4b3a61d6d610a0,1685,804a1bded02ec3b97d79,1
56eec94d799b0b4789dc,1677,35c30b799cfe2d87ba6a,1
56f3c4c0d7938aebf375,1750,3155226d3e0dac4744e6,2
5705c0f353bd3f213748,1800,ec6eb0ff5a17ddcdc474,2
57074d7bccdd1ef626ed,1783,394c8f72e23aaf68005e,2
5711996ba07cf70e3afa,1791,3d669cd28c770ca91398,2
57303dd29535b4f8f2ce,1870,78226a8f72c3401b9ea1,3
5730991ecd2e5d7c5e7a,1775,b365676990f5f92c03db,2
573ab7ad20954159411c,1874,a671d0cac9602e5a2446,3
574012953279e64e3abe,1683,830797dc2b4006b1b511,1
574439932dd6d5e9e385,1777,b73afbfb1968ac21246e,2
57449b4a9b5ca2fdd260,1752,f10b46f3819a639775c6,2
5753fb2ea535676aeff4,1789,ce98cb1e72a89824cb90,2
5766a92eb56128fb8184,1813,7be3aa6d09e5b3a68483,3
576dcc9487e59f0ccf75,1896,4b7554056707f384c81f,3
57907f8d6430e870b731,1708,2551c4ecea4165de68ce,2
57a63d785da963ccb3c1,1603,1d8d7526ca1b96289bab,1
57aa11340b3a06565e2a,1773,5531fb3f372e84201ebe,2
57b8c14d55ec0486724d,1780,e42d47162236c81f3349,2
57bbc36483b8102e508d,1700,e73fc3f7a1431c38ad86,1
57bc55696d3e487fc158,1600,27c8442b5c1ed2f1fe66,0
57c6e138b8231fee3f2e,1854,67fa177af545e83f5789,3
57ca46f7d4fb84f65b02,1828,b09974edd36899cc5c05,3
57d853e32e1e451e18bc,1700,35af0936c669cd594e87,1
57df8a66fb17fd83ce7c,1511,27f430e91552f7f363d8,0
57ec458eda024d3699e5,1848,1ec8e6aec349178e20a3,3
57f7208bd46775874108,1666,de69a916781b6c705726,1
57fe4b6aaf5fd71629e3,1600,95f55bd756c9476cc623,0
580b77f59138d6cc3bc0,1705,344cc3d4ad8a6b62a12a,2
5817b7eeb18be411baf1,1645,9f6b6e88a57613d73742,1
582973e9e09c4163bd35,1564,299d1d808ba1f1e56784,0
58382932c870602f9f92,1630,9535d600bfcd56901e43,1
5847918485b58278e855,1799,2422f505e4e2fd60ce2b,2
584ddd48a444ded5b840,1675,b717fd21f719f0adb34f,1
585d145c91d7aa402a58,1874,fa50088e4378fb52062d,3
586294b5c66a8d73d21d,1630,cb1cf6630fca31d5dcb7,1
586aeab2649d2ac5218c,1750,a827a98967970ecb2dfc,2
5885f7fab960559748f7,1545,51912d9677ec24826a3a,0
5888ef8b5bf838938ce8,1872,cb8b53023b1449d97e8d,3
588f75af4faa6ee0f92a,1646,a7c9557ef5cef3927c99,1
5892213063d71aba5eb8,1874,c2ec461ba4fe28f5e4c7,3
58a3ff5bea50bcf593c6,1874,b9a562a9e0bf018ac55e,3
58ac52d3b7f7fa3389fe,1700,eb6ac4169ad2f081a780,1
58c397cb61a2fa55549f,1619,f94a70f1c0a6b5607913,1
58d844aabed9c6c3c00f,1632,0b37bc306a0ad16dcc2d,1
58f2ecadd33818b58c88,1726,57754f429d7de4b6aa80,2
59030c4c1b07d46d1628,1607,d1ff300387014bf69c9c,1
5917714b4d5b34519c24,1778,187b2fad8e2141cdd1e3,2
591e63fa25a511b8235a,1705,54c79e294dcdae046630,2
5921ac36859a0dbecf38,1646,b1bd62aad19b505ab638,1
59447375b288bfe13e75,1660,d2a2f1c7c6a4570fec22,1
595284339d2c209d33dd,1748,c28b8962d16c78dd8db0,2
595f64e58579ba6965b8,1576,24824a9069ac3979883f,0
59946fe01167e0b76b0a,1807,dbbc899895a795fe2248,3
5998343969b437be4731,1811,e6217c365bc5a41d2586,3
59a54ce126a5fc2eceee,1625,6acfcd4eac6eebfbc6a8,1
59bfc8fdf03bad280dab,1874,5eeed24765c6de2f1e78,3
59d7cf69fba3569d765c,1600,da9eea646ac923f8bcd6,0
59e286f78b219bc7284e,1619,9a51cf3fbf4a9282337c,1
59e2f5fe7ebe22256837,1826,37d6ec301a66b412e539,3
5a0e1b8f99e0dd3eda05,1553,c36099f84825a67f1426,0
5a0f9a4910d2123a9e0d,1586,84ad7285da977b6a12c2,0
5a51abb1cc2ef4f8b533,1558,db3cf11fbe0b73dd3f7d,0
5a729997062cf78b46f1,1700,8dfa9fcaa87228f7b84c,1
5a756707baea8a469d93,1730,063fa2b1ff56f9e02962,2
5a7e3b68a35ef11c18e2,1600,bdbcf7945d4beb015720,0
5a8c420563c27247d2ad,1847,2a686d4dc9c50d6c8910,3
5ad093cfc97db3ebfbf0,1720,4872aa5d52551c25110b,2
5aebc4c28c42d02b5882,1619,4a64ab9fe7ddae033f37,1
5afa4d461540dfe861b5,1712,f8598ffc5de707b38e01,2
5b03b773a6231fe6db44,1791,cf9e665d01860528b51a,2
5b2a95e34f4a073860c4,1619,16cc78d153c0e6aa7aa8,1
5b3c32a0138b2e9437ae,1722,63670fd4a786c4645a58,2
5b490ff1b6bc2fc3f4b7,1581,24e5eeb57e57023d153c,0
5b49d020facbb2c4fb36,1801,b726dbf0b8f10ba7c0ae,3
5b7de19695cc32b8bcd0,1630,09611141a8e33f8b5018,1
5bce604d9c614523e23e,1828,8d2ecc222611e8af42fe,3
5bd4f2dda4b37683b504,1867,a7054394cbc14acc682e,3
5bd8b13f4a4bb8bbf686,1706,1a3217328d1acb57af5b,2
5be505d1c69db45e1214,1766,7ffe608bb242d527e21d,2
5bea98e6952cdc06c65f,1848,83108ebd6b6628128b23,3
5c1f882a781444689a94,1804,46b7864dd71ee5f0a13b,3
5c2039d10f429c95240a,1770,b8a1ee177f71959d1e0a,2
5c6324c8f7fe247aa048,1706,ae80468fec4027d4ab48,2
5c8dec067b0842d913e6,1936,7bed54560bb69e29a0e0,3
5ca3c81cbe815b03cc2d,1757,a00522fcaa80a8b61524,2
5cafbc9f4698e29aed02,1752,86a63255810f7be070f7,2
5cba43228c837065ee0a,1800,49434c8d99241f7dbbbe,2
5cd91eda18f17a2d12ab,1766,9016757a8fa096b3c296,2
5cd92f721fb2ce2a48ec,1789,5e32abaf2e7c6210bfc7,2
5cfe0c59a551aecc9c26,1790,da234759bf95d96a0b3e,2
5d100b20c9a17b158309,1824,0cd5ed910a96b3a66bce,3
5d118015f88623519ea7,1627,8bd9a3cedc853bcdee9d,1
5d15e3023593b56e15d2,1631,228d2d42e75d1c0b80d7,1
5d171afe98102ef2ed9b,1788,c8242e1967088cee5728,2
5d2e6f3f3cbac39aca1e,1550,4cca459cdd4697646edb,0
5d2fdd3e07ed351ee93a,1510,1f08fb646bab98dddaba,0
5d449a1dda0d67423e9c,1780,c83a688990f99c4e59c0,2
5d4804b1e0301f315779,1577,631ee824d9107e1b02f1,0
5d5acc32bc138d6acd99,1896,51e5e9035476063892e8,3
5d7f1cace298f85e9112,1579,62f4d168e119d2edd101,0
5d94ceb2fc1ce5d82af7,1705,56deb4af5bf61d4ea5a2,2
5da297d8e2f7bc365c64,1870,4c9ee5e1182a204f4cd2,3
5daa208a20a182241922,1600,aa80684acecc451d1151,0
5db83afbdd855ca7d821,1773,3ed858a040143e5d43b7,2
5dc2aa7720d742f4ecc8,1874,819e91a4439047b827f9,3
5dd0c79647e166bbccbc,1786,b4f1cd9ce0d83f86548e,2
5dea47b06ef99f744e84,1773,57f9a235a5c39432a9ef,2
5e148ac8d0f79f5f7d71,1921,cb223076608d7e117fc8,3
